node,community,degree,global_closeness,global_core_num,betweenness,eigenvector,trussness,local_zscore,local_P,local_role,global_role
3698,c14,0.004457652303120356,0.2394591709660203,11,0.0,7.169387210107847e-10,19,-0.9937559152503121,0.0,Local Ultra-Peripheral,
3699,c14,0.0007429420505200594,0.23924635620334161,3,0.0,6.298974608952891e-10,4,-1.0018881361932928,0.0,Local Ultra-Peripheral,Global Peripheral
3700,c14,0.001733531451213472,0.2393030698115444,7,0.0,8.480098964520067e-10,8,-0.9997195439418313,0.0,Local Ultra-Peripheral,Global Peripheral
3701,c14,0.003714710252600297,0.23941657773034508,13,0.0,6.86389123496965e-10,14,-0.9953823594389083,0.0,Local Ultra-Peripheral,
3702,c14,0.009410599306587419,0.23974351362583862,22,1.0382305390610918e-05,2.0385032089438115e-09,39,-0.9829129539930046,0.0,Local Ultra-Peripheral,
3703,c14,0.003714710252600297,0.23941657773034508,12,0.0,1.4229505602852836e-09,15,-0.9953823594389083,0.0,Local Ultra-Peripheral,
3704,c14,0.0004952947003467063,0.2392321820013034,2,0.0,6.282604964345444e-10,3,-1.002430284256158,0.0,Local Ultra-Peripheral,Global Peripheral
3705,c14,0.009410599306587419,0.23974351362583862,16,0.0,8.2224987229187e-10,38,-0.9829129539930046,0.0,Local Ultra-Peripheral,
3706,c14,0.006191183754333828,0.23955861414333174,16,0.0,7.493462065540549e-10,25,-0.9899608788102545,0.0,Local Ultra-Peripheral,
3707,c14,0.005943536404160475,0.2395444029186688,19,4.890572513224745e-06,1.037744133760645e-09,25,-0.9905030268731199,0.0,Local Ultra-Peripheral,
3708,c14,0.003714710252600297,0.23941657773034508,13,0.0,6.889367565959959e-10,16,-0.9953823594389083,0.0,Local Ultra-Peripheral,
3709,c14,0.00024764735017335313,0.239218009478673,1,0.0,6.211378354410986e-10,2,-1.0029724323190234,0.0,Local Ultra-Peripheral,Global Peripheral
3710,c14,0.0064388311045071814,0.23957282705428656,16,0.0,7.602022934087962e-10,26,-0.9894187307473892,0.0,Local Ultra-Peripheral,
3711,c14,0.007181773155027241,0.2396154759079041,15,0.0,7.636448662947442e-10,30,-0.987792286558793,0.0,Local Ultra-Peripheral,
3712,c14,0.001981178801386825,0.23931725241510104,8,0.0,1.1445820992604902e-09,9,-0.9991773958789659,0.0,Local Ultra-Peripheral,Global Peripheral
3713,c14,0.0064388311045071814,0.23957282705428656,16,0.0,7.62863040368131e-10,26,-0.9894187307473892,0.0,Local Ultra-Peripheral,
3714,c14,0.0064388311045071814,0.23957282705428656,16,0.0,7.54981209266781e-10,26,-0.9894187307473892,0.0,Local Ultra-Peripheral,
3715,c14,0.003467062902426944,0.23940238335210767,14,0.0,6.901425418361108e-10,15,-0.9959245075017736,0.0,Local Ultra-Peripheral,
3716,c14,0.001733531451213472,0.2393030698115444,7,0.0,6.475193409874932e-10,8,-0.9997195439418313,0.0,Local Ultra-Peripheral,Global Peripheral
3717,c14,0.0007429420505200594,0.23924635620334161,3,0.0,8.249066447006374e-10,4,-1.0018881361932928,0.0,Local Ultra-Peripheral,Global Peripheral
3718,c14,0.006686478454680535,0.2395870416518334,15,0.0,7.571439372726581e-10,28,-0.9888765826845237,0.0,Local Ultra-Peripheral,
3719,c14,0.005695889053987122,0.23953019337999762,14,0.0,7.342046819301359e-10,24,-0.9910451749359852,0.0,Local Ultra-Peripheral,
3720,c14,0.0024764735017335313,0.23934562266611345,5,0.0,6.620302775587649e-10,7,-0.9980930997532351,0.0,Local Ultra-Peripheral,Global Peripheral
3722,c14,0.008172362555720653,0.23967236467236466,16,0.0,8.357178109891924e-10,34,-0.9856236943073314,0.0,Local Ultra-Peripheral,
3724,c14,0.0014858841010401188,0.23928888888888888,6,0.0,6.47020576514166e-10,7,-1.0002616920046967,0.0,Local Ultra-Peripheral,Global Peripheral
3725,c14,0.0047052996532937095,0.23947337207923142,12,1.1176380386189651e-06,7.039756971753535e-10,15,-0.9932137671874468,0.0,Local Ultra-Peripheral,
3726,c14,0.003714710252600297,0.23941657773034508,14,0.0,1.0838021537141623e-09,16,-0.9953823594389083,0.0,Local Ultra-Peripheral,
3727,c14,0.0014858841010401188,0.23928888888888888,5,0.0,6.426766626004204e-10,7,-1.0002616920046967,0.0,Local Ultra-Peripheral,Global Peripheral
3728,c14,0.006934125804853888,0.23960125793627246,16,0.0,7.699144661324097e-10,28,-0.9883344346216584,0.0,Local Ultra-Peripheral,
3729,c14,0.00024764735017335313,0.239218009478673,1,0.0,6.211378354410986e-10,2,-1.0029724323190234,0.0,Local Ultra-Peripheral,Global Peripheral
3730,c14,0.006934125804853888,0.23960125793627246,22,3.712600029390307e-06,9.801966486859905e-10,29,-0.9883344346216584,0.0,Local Ultra-Peripheral,
3731,c14,0.009905894006934125,0.23977198503651803,22,2.8685885571995557e-06,1.3393058933947944e-09,41,-0.9818286578672738,0.0,Local Ultra-Peripheral,
3732,c14,0.0004952947003467063,0.2392321820013034,2,0.0,6.271916455073868e-10,3,-1.002430284256158,0.0,Local Ultra-Peripheral,Global Peripheral
3733,c14,0.0007429420505200594,0.23924635620334161,3,0.0,1.0191095145213123e-09,4,-1.0018881361932928,0.0,Local Ultra-Peripheral,Global Peripheral
3734,c14,0.012134720158494303,0.23990019011406843,22,2.4645734269217053e-06,4.9655440126087875e-09,50,-0.9769493253014855,0.0,Local Ultra-Peripheral,
3735,c14,0.00396235760277365,0.23943077379187666,15,0.0,7.098828888362992e-10,17,-0.9948402113760428,0.0,Local Ultra-Peripheral,
3736,c14,0.0029717682020802376,0.239373999644318,12,0.0,1.4074070783451632e-09,13,-0.9970088036275044,0.0,Local Ultra-Peripheral,
3737,c14,0.009658246656760773,0.23975774848592804,22,6.894089972652741e-06,1.4387579220310145e-09,40,-0.9823708059301393,0.0,Local Ultra-Peripheral,
3738,c14,0.007429420505200594,0.23962969556702865,14,1.4189715824593208e-05,9.304695725244904e-10,31,-0.9872501384959276,0.0,Local Ultra-Peripheral,
3739,c14,0.003714710252600297,0.23941657773034508,12,5.160597803649574e-07,6.864006940830581e-10,15,-0.9953823594389083,0.0,Local Ultra-Peripheral,
3740,c14,0.006686478454680535,0.2395870416518334,16,0.0,7.641962982632597e-10,27,-0.9888765826845237,0.0,Local Ultra-Peripheral,
3742,c14,0.0012382367508667657,0.23927470964683575,4,0.0,1.0324574990825798e-09,6,-1.000803840067562,0.0,Local Ultra-Peripheral,Global Peripheral
3743,c14,0.0047052996532937095,0.23947337207923142,12,1.1176380386189651e-06,7.039756971753535e-10,15,-0.9932137671874468,0.0,Local Ultra-Peripheral,
3744,c14,0.0007429420505200594,0.23924635620334161,3,0.0,8.249066447006374e-10,4,-1.0018881361932928,0.0,Local Ultra-Peripheral,Global Peripheral
3745,c14,0.0014858841010401188,0.23928888888888888,5,0.0,6.428958920186338e-10,7,-1.0002616920046967,0.0,Local Ultra-Peripheral,Global Peripheral
3746,c14,0.0004952947003467063,0.2392321820013034,2,0.0,6.252626911377073e-10,3,-1.002430284256158,0.0,Local Ultra-Peripheral,Global Peripheral
3747,c14,0.005448241703813769,0.23951598552701822,13,0.0,7.259228557470136e-10,21,-0.9915873229988507,0.0,Local Ultra-Peripheral,
3748,c14,0.00024764735017335313,0.239218009478673,1,0.0,6.211378354410986e-10,2,-1.0029724323190234,0.0,Local Ultra-Peripheral,Global Peripheral
3749,c14,0.0014858841010401188,0.23928888888888888,5,0.0,6.447671611509482e-10,7,-1.0002616920046967,0.0,Local Ultra-Peripheral,Global Peripheral
3751,c14,0.0014858841010401188,0.23928888888888888,5,0.0,6.425746708956287e-10,7,-1.0002616920046967,0.0,Local Ultra-Peripheral,Global Peripheral
3752,c14,0.0047052996532937095,0.23947337207923142,14,5.700929406651477e-06,8.734237632759133e-10,19,-0.9932137671874468,0.0,Local Ultra-Peripheral,
3753,c14,0.006191183754333828,0.23955861414333174,16,0.0,7.561571841196707e-10,25,-0.9899608788102545,0.0,Local Ultra-Peripheral,
3754,c14,0.001981178801386825,0.23931725241510104,8,0.0,6.597335618163205e-10,9,-0.9991773958789659,0.0,Local Ultra-Peripheral,Global Peripheral
3755,c14,0.001981178801386825,0.23931725241510104,8,0.0,1.0914466842096188e-09,9,-0.9991773958789659,0.0,Local Ultra-Peripheral,Global Peripheral
3757,c14,0.004210004952947003,0.2394449715370019,13,0.0,6.977073426398459e-10,17,-0.9942980633131775,0.0,Local Ultra-Peripheral,
3758,c14,0.010896483407627538,0.23982894814990793,15,3.057138138882007e-05,8.420461212794107e-10,45,-0.9796600656158123,0.0,Local Ultra-Peripheral,
3759,c14,0.0047052996532937095,0.23947337207923142,13,0.0,7.088538134720604e-10,19,-0.9932137671874468,0.0,Local Ultra-Peripheral,
3760,c14,0.004210004952947003,0.2394449715370019,13,0.0,2.12572992409172e-09,18,-0.9942980633131775,0.0,Local Ultra-Peripheral,
3761,c14,0.005200594353640416,0.2395017793594306,14,1.8862045119166747e-06,7.267024704742966e-10,22,-0.992129471061716,0.0,Local Ultra-Peripheral,
3762,c14,0.004210004952947003,0.2394449715370019,15,4.4000886536380583e-07,1.0311107826194696e-09,18,-0.9942980633131775,0.0,Local Ultra-Peripheral,
3763,c14,0.0029717682020802376,0.239373999644318,11,0.0,6.774502923142646e-10,13,-0.9970088036275044,0.0,Local Ultra-Peripheral,
3764,c14,0.007181773155027241,0.2396154759079041,14,0.0,7.672478339382873e-10,30,-0.987792286558793,0.0,Local Ultra-Peripheral,
3765,c14,0.0009905894006934125,0.2392605320850862,4,0.0,8.659164080344433e-10,5,-1.0013459881304274,0.0,Local Ultra-Peripheral,Global Peripheral
3766,c14,0.0024764735017335313,0.23934562266611345,10,0.0,6.641882505036737e-10,11,-0.9980930997532351,0.0,Local Ultra-Peripheral,
3767,c14,0.0024764735017335313,0.23934562266611345,9,0.0,6.673781352908724e-10,11,-0.9980930997532351,0.0,Local Ultra-Peripheral,Global Peripheral
3768,c14,0.005695889053987122,0.23953019337999762,14,0.0,7.33915076386479e-10,24,-0.9910451749359852,0.0,Local Ultra-Peripheral,
3769,c14,0.0032194155522535907,0.23938819065686506,11,0.0,6.954014691226813e-10,14,-0.996466655564639,0.0,Local Ultra-Peripheral,
3770,c14,0.0024764735017335313,0.23934562266611345,9,0.0,6.903232650452994e-10,11,-0.9980930997532351,0.0,Local Ultra-Peripheral,Global Peripheral
3771,c14,0.001733531451213472,0.2393030698115444,6,0.0,6.481234085446594e-10,8,-0.9997195439418313,0.0,Local Ultra-Peripheral,Global Peripheral
3772,c14,0.001981178801386825,0.23931725241510104,7,0.0,8.991402592368849e-10,9,-0.9991773958789659,0.0,Local Ultra-Peripheral,Global Peripheral
3773,c14,0.003467062902426944,0.23940238335210767,12,0.0,7.014440305242314e-10,15,-0.9959245075017736,0.0,Local Ultra-Peripheral,
3774,c14,0.004457652303120356,0.2394591709660203,13,0.0,7.018703390656548e-10,17,-0.9937559152503121,0.0,Local Ultra-Peripheral,
3775,c14,0.002228826151560178,0.23933143669985776,6,0.0,1.0676874048301527e-09,10,-0.9986352478161006,0.0,Local Ultra-Peripheral,Global Peripheral
3776,c14,0.0047052996532937095,0.23947337207923142,13,0.0,7.053104094457465e-10,19,-0.9932137671874468,0.0,Local Ultra-Peripheral,
3777,c14,0.0024764735017335313,0.23934562266611345,10,0.0,6.700254119828553e-10,11,-0.9980930997532351,0.0,Local Ultra-Peripheral,
3778,c14,0.0032194155522535907,0.23938819065686506,11,0.0,6.937122806840727e-10,13,-0.996466655564639,0.0,Local Ultra-Peripheral,
3780,c14,0.00396235760277365,0.23943077379187666,13,3.0472101316787968e-06,2.2751644973430128e-09,17,-0.9948402113760428,0.0,Local Ultra-Peripheral,
3781,c14,0.0009905894006934125,0.2392605320850862,4,0.0,6.348043220794633e-10,5,-1.0013459881304274,0.0,Local Ultra-Peripheral,Global Peripheral
3782,c14,0.0079247152055473,0.2396581399489584,14,0.0,7.793228341820454e-10,33,-0.9861658423701969,0.0,Local Ultra-Peripheral,
3783,c14,0.0032194155522535907,0.23938819065686506,13,0.0,6.767456062747272e-10,14,-0.996466655564639,0.0,Local Ultra-Peripheral,
3784,c14,0.0029717682020802376,0.239373999644318,11,0.0,6.900416113790627e-10,13,-0.9970088036275044,0.0,Local Ultra-Peripheral,
3785,c14,0.0047052996532937095,0.23947337207923142,16,5.790592860199004e-07,1.0764028462270355e-09,20,-0.9932137671874468,0.0,Local Ultra-Peripheral,
3786,c14,0.005200594353640416,0.2395017793594306,14,0.0,7.258851868943688e-10,22,-0.992129471061716,0.0,Local Ultra-Peripheral,
3787,c14,0.0012382367508667657,0.23927470964683575,5,0.0,6.38298508291763e-10,6,-1.000803840067562,0.0,Local Ultra-Peripheral,Global Peripheral
3788,c14,0.0029717682020802376,0.239373999644318,12,1.4571099680892916e-07,1.4536049686467228e-09,13,-0.9970088036275044,0.0,Local Ultra-Peripheral,
3789,c14,0.001981178801386825,0.23931725241510104,5,0.0,6.530373550824571e-10,7,-0.9991773958789659,0.0,Local Ultra-Peripheral,Global Peripheral
3790,c14,0.01114413075780089,0.2398431931575196,22,1.0730768613733543e-05,1.5856446452037733e-09,46,-0.979117917552947,0.0,Local Ultra-Peripheral,
3791,c14,0.005200594353640416,0.2395017793594306,13,0.0,7.145069966773323e-10,22,-0.992129471061716,0.0,Local Ultra-Peripheral,
3792,c14,0.003714710252600297,0.23941657773034508,13,0.0,6.906067740049431e-10,16,-0.9953823594389083,0.0,Local Ultra-Peripheral,
3793,c14,0.012134720158494303,0.23990019011406843,16,0.0,8.675304103728244e-10,49,-0.9769493253014855,0.0,Local Ultra-Peripheral,
3794,c14,0.00866765725606736,0.23970081918556335,16,0.0,8.000831229152004e-10,35,-0.9845393981816007,0.0,Local Ultra-Peripheral,
3795,c14,0.0012382367508667657,0.23927470964683575,5,0.0,1.029178183695177e-09,6,-1.000803840067562,0.0,Local Ultra-Peripheral,Global Peripheral
3796,c14,0.0027241208519068845,0.23935981031416717,10,0.0,1.8770345096342994e-09,12,-0.9975509516903698,0.0,Local Ultra-Peripheral,
3798,c14,0.00024764735017335313,0.239218009478673,1,0.0,6.211378354410986e-10,2,-1.0029724323190234,0.0,Local Ultra-Peripheral,Global Peripheral
3799,c14,0.003467062902426944,0.23940238335210767,7,0.0,6.94645364032911e-10,11,-0.9959245075017736,0.0,Local Ultra-Peripheral,Global Peripheral
3800,c14,0.012134720158494303,0.23990019011406843,22,5.404039962662181e-06,3.1619776805641226e-09,50,-0.9769493253014855,0.0,Local Ultra-Peripheral,
3801,c14,0.0007429420505200594,0.23924635620334161,2,0.0,6.304315101584088e-10,3,-1.0018881361932928,0.0,Local Ultra-Peripheral,Global Peripheral
3802,c14,0.00396235760277365,0.23943077379187666,14,0.0,7.102500521949331e-10,17,-0.9948402113760428,0.0,Local Ultra-Peripheral,
3803,c14,0.005200594353640416,0.2395017793594306,13,0.0,8.79996478025266e-10,22,-0.992129471061716,0.0,Local Ultra-Peripheral,
3804,c14,0.012134720158494303,0.23990019011406843,22,1.1060135971942477e-05,1.816152243081845e-09,50,-0.9769493253014855,0.0,Local Ultra-Peripheral,
3805,c14,0.0012382367508667657,0.23927470964683575,5,0.0,8.501659131131514e-10,6,-1.000803840067562,0.0,Local Ultra-Peripheral,Global Peripheral
3806,c14,0.0014858841010401188,0.23928888888888888,5,0.0,6.4294432227556e-10,7,-1.0002616920046967,0.0,Local Ultra-Peripheral,Global Peripheral
3807,c14,0.0004952947003467063,0.2392321820013034,2,0.0,6.254495967309753e-10,3,-1.002430284256158,0.0,Local Ultra-Peripheral,Global Peripheral
3808,c14,0.0004952947003467063,0.2392321820013034,2,0.0,6.267219080886914e-10,3,-1.002430284256158,0.0,Local Ultra-Peripheral,Global Peripheral
3809,c14,0.00396235760277365,0.23943077379187666,13,0.0,6.899747608069685e-10,17,-0.9948402113760428,0.0,Local Ultra-Peripheral,
3810,c14,0.00866765725606736,0.23970081918556335,15,0.0,7.941933956193667e-10,36,-0.9845393981816007,0.0,Local Ultra-Peripheral,
3811,c14,0.0007429420505200594,0.23924635620334161,3,0.0,6.300894579033347e-10,4,-1.0018881361932928,0.0,Local Ultra-Peripheral,Global Peripheral
3812,c14,0.001733531451213472,0.2393030698115444,6,0.0,6.478580359675378e-10,8,-0.9997195439418313,0.0,Local Ultra-Peripheral,Global Peripheral
3813,c14,0.001733531451213472,0.2393030698115444,7,0.0,8.480098964520067e-10,8,-0.9997195439418313,0.0,Local Ultra-Peripheral,Global Peripheral
3814,c14,0.001981178801386825,0.23931725241510104,6,0.0,6.524374755763031e-10,9,-0.9991773958789659,0.0,Local Ultra-Peripheral,Global Peripheral
3815,c14,0.003714710252600297,0.23941657773034508,14,0.0,7.057421286529751e-10,16,-0.9953823594389083,0.0,Local Ultra-Peripheral,
3816,c14,0.0007429420505200594,0.23924635620334161,3,0.0,6.301205594028992e-10,4,-1.0018881361932928,0.0,Local Ultra-Peripheral,Global Peripheral
3817,c14,0.0029717682020802376,0.239373999644318,11,0.0,1.3135448330382737e-09,13,-0.9970088036275044,0.0,Local Ultra-Peripheral,
3818,c14,0.003467062902426944,0.23940238335210767,14,0.0,6.889208388231361e-10,15,-0.9959245075017736,0.0,Local Ultra-Peripheral,
3819,c14,0.0032194155522535907,0.23938819065686506,12,5.602934758248109e-07,6.774751681230564e-10,13,-0.996466655564639,0.0,Local Ultra-Peripheral,
3820,c14,0.00024764735017335313,0.239218009478673,1,0.0,6.211378354410986e-10,2,-1.0029724323190234,0.0,Local Ultra-Peripheral,Global Peripheral
3821,c14,0.0064388311045071814,0.23957282705428656,13,1.5956568408884486e-05,7.491823166617319e-10,27,-0.9894187307473892,0.0,Local Ultra-Peripheral,
3822,c14,0.007429420505200594,0.23962969556702865,16,0.0,7.719825860929269e-10,30,-0.9872501384959276,0.0,Local Ultra-Peripheral,
3823,c14,0.003467062902426944,0.23940238335210767,10,0.0,6.859514901853135e-10,15,-0.9959245075017736,0.0,Local Ultra-Peripheral,
3824,c14,0.012382367508667657,0.23991444358623967,22,1.7096766582406765e-05,2.773827745470329e-09,51,-0.97640717723862,0.0,Local Ultra-Peripheral,
3825,c14,0.006686478454680535,0.2395870416518334,13,0.0,9.105407470152358e-10,26,-0.9888765826845237,0.0,Local Ultra-Peripheral,
3826,c14,0.0079247152055473,0.2396581399489584,16,0.0,7.836641792936375e-10,33,-0.9861658423701969,0.0,Local Ultra-Peripheral,
3827,c14,0.001981178801386825,0.23931725241510104,7,0.0,6.685416669065687e-10,9,-0.9991773958789659,0.0,Local Ultra-Peripheral,Global Peripheral
3828,c14,0.006934125804853888,0.23960125793627246,22,3.242732001711442e-07,2.1476533813258567e-09,29,-0.9883344346216584,0.0,Local Ultra-Peripheral,
3829,c14,0.009162951956414065,0.2397292804559487,14,2.2753359265620848e-05,8.06560187825199e-10,38,-0.98345510205587,0.0,Local Ultra-Peripheral,
3831,c14,0.006191183754333828,0.23955861414333174,16,1.3423452115550207e-05,2.111400369132796e-09,26,-0.9899608788102545,0.0,Local Ultra-Peripheral,
3832,c14,0.0029717682020802376,0.239373999644318,11,1.238543472875898e-06,9.443863855679238e-10,13,-0.9970088036275044,0.0,Local Ultra-Peripheral,
3833,c14,0.0079247152055473,0.2396581399489584,16,0.0,7.816030964135203e-10,33,-0.9861658423701969,0.0,Local Ultra-Peripheral,
3834,c14,0.001733531451213472,0.2393030698115444,7,0.0,6.527290921631069e-10,8,-0.9997195439418313,0.0,Local Ultra-Peripheral,Global Peripheral
3835,c14,0.0064388311045071814,0.23957282705428656,16,0.0,7.615452247514993e-10,27,-0.9894187307473892,0.0,Local Ultra-Peripheral,
3836,c14,0.005448241703813769,0.23951598552701822,13,0.0,7.227098616145781e-10,21,-0.9915873229988507,0.0,Local Ultra-Peripheral,
3837,c14,0.004210004952947003,0.2394449715370019,13,0.0,6.99273220986034e-10,18,-0.9942980633131775,0.0,Local Ultra-Peripheral,
3838,c14,0.01510648836057454,0.24007134363852556,22,8.687003365963693e-06,2.001575312549273e-09,61,-0.9704435485471009,0.0,Local Ultra-Peripheral,
3839,c14,0.0012382367508667657,0.23927470964683575,5,0.0,8.632495826469144e-10,6,-1.000803840067562,0.0,Local Ultra-Peripheral,Global Peripheral
3840,c14,0.0029717682020802376,0.239373999644318,11,0.0,6.88171469687888e-10,13,-0.9970088036275044,0.0,Local Ultra-Peripheral,
3841,c14,0.008172362555720653,0.23967236467236466,22,1.916150070720296e-06,4.136771732920911e-09,34,-0.9856236943073314,0.0,Local Ultra-Peripheral,
3842,c14,0.010153541357107478,0.23978622327790974,22,0.0,4.001014122127323e-09,42,-0.9812865098044085,0.0,Local Ultra-Peripheral,
3843,c14,0.001981178801386825,0.23931725241510104,8,0.0,6.60524986762468e-10,9,-0.9991773958789659,0.0,Local Ultra-Peripheral,Global Peripheral
3844,c14,0.0012382367508667657,0.23927470964683575,5,0.0,6.388291625101108e-10,6,-1.000803840067562,0.0,Local Ultra-Peripheral,Global Peripheral
3845,c14,0.004952947003467063,0.23948757487693495,18,1.3114126659229198e-06,1.1189909421352848e-09,21,-0.9926716191245814,0.0,Local Ultra-Peripheral,
3846,c14,0.0004952947003467063,0.2392321820013034,2,0.0,6.252626911377073e-10,3,-1.002430284256158,0.0,Local Ultra-Peripheral,Global Peripheral
3847,c14,0.0032194155522535907,0.23938819065686506,7,0.0,1.2190295036688812e-09,13,-0.996466655564639,0.0,Local Ultra-Peripheral,Global Peripheral
3848,c14,0.0014858841010401188,0.23928888888888888,5,0.0,6.452057987344811e-10,6,-1.0002616920046967,0.0,Local Ultra-Peripheral,Global Peripheral
3849,c14,0.0012382367508667657,0.23927470964683575,4,0.0,1.0325578799097834e-09,6,-1.000803840067562,0.0,Local Ultra-Peripheral,Global Peripheral
3850,c14,0.004952947003467063,0.23948757487693495,12,0.0,7.294800780454738e-10,21,-0.9926716191245814,0.0,Local Ultra-Peripheral,
3852,c14,0.005448241703813769,0.23951598552701822,18,0.0,1.672868080578719e-09,23,-0.9915873229988507,0.0,Local Ultra-Peripheral,
3853,c14,0.00024764735017335313,0.239218009478673,1,0.0,6.211378354410986e-10,2,-1.0029724323190234,0.0,Local Ultra-Peripheral,Global Peripheral
3854,c14,0.0004952947003467063,0.2392321820013034,2,0.0,6.275581422916539e-10,3,-1.002430284256158,0.0,Local Ultra-Peripheral,Global Peripheral
3855,c14,0.003714710252600297,0.23941657773034508,13,0.0,6.921068451768882e-10,16,-0.9953823594389083,0.0,Local Ultra-Peripheral,
3856,c14,0.00024764735017335313,0.239218009478673,1,0.0,6.211378354410986e-10,2,-1.0029724323190234,0.0,Local Ultra-Peripheral,Global Peripheral
3857,c14,0.0027241208519068845,0.23935981031416717,11,0.0,6.686144179576157e-10,12,-0.9975509516903698,0.0,Local Ultra-Peripheral,
3858,c14,0.0079247152055473,0.2396581399489584,22,1.7848498494435345e-06,1.8016316154629626e-09,33,-0.9861658423701969,0.0,Local Ultra-Peripheral,
3859,c14,0.0014858841010401188,0.23928888888888888,6,0.0,1.0332771644781918e-09,7,-1.0002616920046967,0.0,Local Ultra-Peripheral,Global Peripheral
3860,c14,0.009162951956414065,0.2397292804559487,22,1.5402740740962804e-06,1.902091813482584e-09,38,-0.98345510205587,0.0,Local Ultra-Peripheral,
3862,c14,0.0047052996532937095,0.23947337207923142,16,0.0,7.163557804641636e-10,20,-0.9932137671874468,0.0,Local Ultra-Peripheral,
3863,c14,0.0027241208519068845,0.23935981031416717,7,0.0,6.656434099618459e-10,12,-0.9975509516903698,0.0,Local Ultra-Peripheral,Global Peripheral
3864,c14,0.001733531451213472,0.2393030698115444,7,0.0,8.480098964520067e-10,8,-0.9997195439418313,0.0,Local Ultra-Peripheral,Global Peripheral
3865,c14,0.0009905894006934125,0.2392605320850862,4,0.0,6.38788658787167e-10,5,-1.0013459881304274,0.0,Local Ultra-Peripheral,Global Peripheral
3866,c14,0.0047052996532937095,0.23947337207923142,14,0.0,7.120195255248362e-10,20,-0.9932137671874468,0.0,Local Ultra-Peripheral,
3867,c14,0.0064388311045071814,0.23957282705428656,16,0.0,7.601848948862559e-10,27,-0.9894187307473892,0.0,Local Ultra-Peripheral,
3868,c14,0.004457652303120356,0.2394591709660203,12,8.080021703999906e-07,6.996790467724389e-10,17,-0.9937559152503121,0.0,Local Ultra-Peripheral,
3869,c14,0.0079247152055473,0.2396581399489584,16,2.3449756419783674e-05,8.131704290218821e-10,32,-0.9861658423701969,0.0,Local Ultra-Peripheral,
3870,c14,0.0064388311045071814,0.23957282705428656,15,0.0,7.528239938744433e-10,27,-0.9894187307473892,0.0,Local Ultra-Peripheral,
3871,c14,0.001981178801386825,0.23931725241510104,8,0.0,6.550374546607426e-10,9,-0.9991773958789659,0.0,Local Ultra-Peripheral,Global Peripheral
3873,c14,0.009410599306587419,0.23974351362583862,22,0.0,4.3157347841767126e-09,39,-0.9829129539930046,0.0,Local Ultra-Peripheral,
3874,c14,0.003467062902426944,0.23940238335210767,12,0.0,6.821042573212665e-10,15,-0.9959245075017736,0.0,Local Ultra-Peripheral,
3875,c14,0.0004952947003467063,0.2392321820013034,2,0.0,6.253537699047949e-10,3,-1.002430284256158,0.0,Local Ultra-Peripheral,Global Peripheral
3876,c14,0.002228826151560178,0.23933143669985776,9,0.0,6.748272084529604e-10,10,-0.9986352478161006,0.0,Local Ultra-Peripheral,Global Peripheral
3878,c14,0.0024764735017335313,0.23934562266611345,10,0.0,6.681317989637667e-10,11,-0.9980930997532351,0.0,Local Ultra-Peripheral,
3879,c14,0.0004952947003467063,0.2392321820013034,2,0.0,6.275581422916539e-10,3,-1.002430284256158,0.0,Local Ultra-Peripheral,Global Peripheral
3880,c14,0.0024764735017335313,0.23934562266611345,7,2.8692923788291634e-06,1.4912663715998671e-09,11,-0.9980930997532351,0.0,Local Ultra-Peripheral,Global Peripheral
3881,c14,0.004457652303120356,0.2394591709660203,14,9.22714887292544e-06,7.066071809897197e-10,19,-0.9937559152503121,0.0,Local Ultra-Peripheral,
3882,c14,0.0009905894006934125,0.2392605320850862,4,0.0,6.369946409590219e-10,5,-1.0013459881304274,0.0,Local Ultra-Peripheral,Global Peripheral
3883,c14,0.003714710252600297,0.23941657773034508,12,0.0,8.96131829115574e-10,16,-0.9953823594389083,0.0,Local Ultra-Peripheral,
3884,c14,0.008420009905894007,0.23968659108446608,22,4.236632752619932e-06,2.623198949469782e-09,35,-0.9850815462444661,0.0,Local Ultra-Peripheral,
3885,c14,0.0004952947003467063,0.2392321820013034,2,0.0,6.252974666249132e-10,3,-1.002430284256158,0.0,Local Ultra-Peripheral,Global Peripheral
3887,c14,0.0012382367508667657,0.23927470964683575,4,0.0,6.388560120726086e-10,5,-1.000803840067562,0.0,Local Ultra-Peripheral,Global Peripheral
3888,c14,0.0024764735017335313,0.23934562266611345,8,0.0,1.3678756377221246e-09,11,-0.9980930997532351,0.0,Local Ultra-Peripheral,Global Peripheral
3889,c14,0.003714710252600297,0.23941657773034508,15,0.0,2.222746710309813e-09,16,-0.9953823594389083,0.0,Local Ultra-Peripheral,
3890,c14,0.0012382367508667657,0.23927470964683575,5,0.0,6.426514833291281e-10,6,-1.000803840067562,0.0,Local Ultra-Peripheral,Global Peripheral
3891,c14,0.005943536404160475,0.2395444029186688,17,3.940820140968766e-06,1.0454457256046707e-09,24,-0.9905030268731199,0.0,Local Ultra-Peripheral,
3892,c14,0.0032194155522535907,0.23938819065686506,12,2.0642391214598297e-07,6.776267258120343e-10,14,-0.996466655564639,0.0,Local Ultra-Peripheral,
3893,c14,0.0014858841010401188,0.23928888888888888,6,0.0,6.480614198453962e-10,7,-1.0002616920046967,0.0,Local Ultra-Peripheral,Global Peripheral
3894,c14,0.002228826151560178,0.23933143669985776,6,0.0,6.560861117917567e-10,10,-0.9986352478161006,0.0,Local Ultra-Peripheral,Global Peripheral
